TimeSeries ID,value_write_sample_count_sum resource.location=us-central1 resource.attribution_id=quizapp-cluster
resource.location,us-central1
resource.attribution_id,quizapp-cluster
Tue Dec 02 2025 13:55:00 GMT+0530 (India Standard Time),78.49999999999999
Tue Dec 02 2025 13:56:00 GMT+0530 (India Standard Time),86.01666666666664
Tue Dec 02 2025 13:57:00 GMT+0530 (India Standard Time),82.01666666666662
Tue Dec 02 2025 13:58:00 GMT+0530 (India Standard Time),88.29999999999995
Tue Dec 02 2025 13:59:00 GMT+0530 (India Standard Time),85.35
Tue Dec 02 2025 14:00:00 GMT+0530 (India Standard Time),81.43333333333328
Tue Dec 02 2025 14:01:00 GMT+0530 (India Standard Time),81.56666666666665
Tue Dec 02 2025 14:02:00 GMT+0530 (India Standard Time),85.81666666666665
Tue Dec 02 2025 14:03:00 GMT+0530 (India Standard Time),78.66666666666661
Tue Dec 02 2025 14:04:00 GMT+0530 (India Standard Time),91.19999999999997
Tue Dec 02 2025 14:05:00 GMT+0530 (India Standard Time),77.4833333333333
Tue Dec 02 2025 14:06:00 GMT+0530 (India Standard Time),84.54999999999995
Tue Dec 02 2025 14:07:00 GMT+0530 (India Standard Time),89.96666666666663
Tue Dec 02 2025 14:08:00 GMT+0530 (India Standard Time),82.13333333333331
Tue Dec 02 2025 14:09:00 GMT+0530 (India Standard Time),90.51666666666662
Tue Dec 02 2025 14:10:00 GMT+0530 (India Standard Time),84.29999999999994
Tue Dec 02 2025 14:11:00 GMT+0530 (India Standard Time),78.76666666666665
Tue Dec 02 2025 14:12:00 GMT+0530 (India Standard Time),84.03333333333327
Tue Dec 02 2025 14:13:00 GMT+0530 (India Standard Time),78.54999999999995
Tue Dec 02 2025 14:14:00 GMT+0530 (India Standard Time),87.49999999999996
Tue Dec 02 2025 14:15:00 GMT+0530 (India Standard Time),93.89999999999999
Tue Dec 02 2025 14:16:00 GMT+0530 (India Standard Time),99.38333333333333
Tue Dec 02 2025 14:17:00 GMT+0530 (India Standard Time),116.2833333333333
Tue Dec 02 2025 14:18:00 GMT+0530 (India Standard Time),104.35
Tue Dec 02 2025 14:19:00 GMT+0530 (India Standard Time),112.79999999999998
Tue Dec 02 2025 14:20:00 GMT+0530 (India Standard Time),108.5
Tue Dec 02 2025 14:21:00 GMT+0530 (India Standard Time),117.8
Tue Dec 02 2025 14:22:00 GMT+0530 (India Standard Time),97.31666666666666
Tue Dec 02 2025 14:23:00 GMT+0530 (India Standard Time),117.39999999999993
Tue Dec 02 2025 14:24:00 GMT+0530 (India Standard Time),110.13333333333335
Tue Dec 02 2025 14:25:00 GMT+0530 (India Standard Time),108.91666666666667
Tue Dec 02 2025 14:26:00 GMT+0530 (India Standard Time),118.3
Tue Dec 02 2025 14:27:00 GMT+0530 (India Standard Time),108.81666666666663
Tue Dec 02 2025 14:28:00 GMT+0530 (India Standard Time),106.73333333333332
Tue Dec 02 2025 14:29:00 GMT+0530 (India Standard Time),108.5333333333333
Tue Dec 02 2025 14:30:00 GMT+0530 (India Standard Time),106.88333333333328
Tue Dec 02 2025 14:31:00 GMT+0530 (India Standard Time),113.69999999999997
Tue Dec 02 2025 14:32:00 GMT+0530 (India Standard Time),111.13333333333328
Tue Dec 02 2025 14:33:00 GMT+0530 (India Standard Time),109.61666666666662
Tue Dec 02 2025 14:34:00 GMT+0530 (India Standard Time),114.41666666666664
Tue Dec 02 2025 14:35:00 GMT+0530 (India Standard Time),101.96666666666663
Tue Dec 02 2025 14:36:00 GMT+0530 (India Standard Time),114.49999999999996
Tue Dec 02 2025 14:37:00 GMT+0530 (India Standard Time),109.71666666666665
Tue Dec 02 2025 14:38:00 GMT+0530 (India Standard Time),111.23333333333329
Tue Dec 02 2025 14:39:00 GMT+0530 (India Standard Time),102.7166666666666
Tue Dec 02 2025 14:40:00 GMT+0530 (India Standard Time),118.19999999999997
Tue Dec 02 2025 14:41:00 GMT+0530 (India Standard Time),106.26666666666668
Tue Dec 02 2025 14:42:00 GMT+0530 (India Standard Time),116.29999999999997
Tue Dec 02 2025 14:43:00 GMT+0530 (India Standard Time),113.73333333333332
Tue Dec 02 2025 14:44:00 GMT+0530 (India Standard Time),104.49999999999997
Tue Dec 02 2025 14:45:00 GMT+0530 (India Standard Time),113.99999999999999
Tue Dec 02 2025 14:46:00 GMT+0530 (India Standard Time),104.79999999999995
Tue Dec 02 2025 14:47:00 GMT+0530 (India Standard Time),122.73333333333332
Tue Dec 02 2025 14:48:00 GMT+0530 (India Standard Time),102.64999999999996
Tue Dec 02 2025 14:49:00 GMT+0530 (India Standard Time),108.98333333333335
